Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,6.615774527509162,6.2080239217880875,0.5325373156055825,2.41821037775529e-05,0.6707301657912953,0.09069687528635573,5.0465841774446285e-06,0.06085323257797116,0.15977812215431902,0.15977812215431902
3,5.378639325182489,5.344695768858257,0.5903318400945469,0.2452619734355101,0.7063071688836945,0.28893504958027916,0.1463763252670293,0.2173597610128503,0.3487829334332211,0.3487829334332211
5,4.608734173977629,4.857890742564062,0.606078465257851,0.35942683875343256,0.6825303785701742,0.3973966842561138,0.22834337972532592,0.36127404095460885,0.4334223267047581,0.4334223267047581
7,4.347018449864489,4.688478001377039,0.6070865823884064,0.43015552643403765,0.7122461884353264,0.42131966826670947,0.3273441019604424,0.4054176230330157,0.48323484322034826,0.48323484322034826
9,4.215679158555701,4.551251191144798,0.5833419953840364,0.44528489630161017,0.7220937340542806,0.4825146270366298,0.313870147028727,0.4274114201489252,0.48670202602633805,0.48670202602633805
11,4.15885492461793,4.514899683277509,0.6108219304164482,0.45109908337681925,0.7174307160400935,0.47307711173843364,0.3221357208635819,0.4434023723575342,0.4990159374887079,0.4990159374887079
13,4.020064952525686,4.467595345792715,0.6117211933496614,0.4746644947084422,0.7098861050330582,0.515654265108661,0.3500325900018067,0.45000727316128886,0.5157815043008079,0.5157815043008079
15,3.9825806490918425,4.447952875616955,0.588020384239506,0.48881954225301477,0.7149924249909918,0.5216027423242993,0.3805000087475288,0.44660969398765593,0.5185797948489621,0.5185797948489621
17,3.948932681946044,4.441803327080799,0.6103137399033864,0.49119231011408354,0.7019049419593905,0.5200766145934589,0.3698312616806291,0.4780015152253268,0.5269287390508743,0.5269287390508743
19,3.945509464182752,4.4463753142552065,0.5930273910275804,0.4924300871976153,0.6914129179115476,0.5251200430761435,0.3872722142943327,0.45658046750810016,0.5226092783466048,0.5269287390508743
21,3.8707391708455186,4.424063515244868,0.6072110316719036,0.47896189100610764,0.707171632368504,0.5021476690311275,0.37995781608910534,0.4321498170065117,0.5174366332058464,0.5269287390508743
23,3.8451020831757403,4.39887984036005,0.5968534111655057,0.4998828930263223,0.7338755144762558,0.5271034595462142,0.38675227469506174,0.4637214857528876,0.5289740484680773,0.5289740484680773
25,3.8137782583845423,4.3844188584221735,0.6247353369670083,0.4933514993902559,0.7185943712532156,0.5156448060890579,0.384850079291937,0.45903414023401157,0.5327666506632815,0.5327666506632815
27,3.7958838888939392,4.357519007565682,0.6138404653568297,0.4970637806777517,0.7353018301047478,0.5297079017000156,0.3845590650778925,0.45473672685468197,0.5320967860814751,0.5327666506632815
29,3.795509578065669,4.373944031564813,0.6193865277802246,0.49390217466018427,0.7219915439685844,0.5155660642909419,0.4035603904573903,0.43550790548255375,0.5315474805961964,0.5327666506632815
