Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,6.694005872340912,6.395086790385999,0.17173493928290706,3.998072432449437e-06,0.6787722676988773,0.0022417084150385346,0.0,0.028766430887556125,0.05152328043557483,0.05152328043557483
3,5.672452553789666,5.520599970343517,0.5419295999646565,3.531306722398436e-06,0.6730078989041818,6.5353774686979926e-06,0.0,0.061240772808671344,0.1625813519041026,0.1625813519041026
5,5.34134031610286,5.267358559614037,0.5204329774014165,1.9999761357997476e-06,0.6741601317163909,0.0,0.0,0.044679436390927155,0.15613129320372002,0.1625813519041026
7,5.1713831373985775,5.175324141630653,0.5393175249808938,1.999995890442945e-06,0.642932324613533,0.39151189883075266,0.0,0.0,0.16179665749139144,0.1625813519041026
9,4.979125766043968,5.0021117305197915,0.5409394782917105,3.997990068339055e-06,0.6893853760618901,0.3912395152416671,0.0,0.002004096983072991,0.16228464208056098,0.1625813519041026
11,4.624019412284202,4.840275926199573,0.5860740294503981,0.0008102730083976868,0.6973493071364619,0.4692306277795318,0.00020182500258588286,0.372581374641358,0.1763893999409978,0.1763893999409978
13,4.44757826531187,4.693028143274854,0.6084573681285246,0.054620751017239136,0.7290173773306807,0.42585279319817815,0.014942732439528011,0.38541139862595497,0.22077173615062476,0.22077173615062476
15,4.414717008458807,4.713474468878138,0.5723658359467722,0.4017690239667793,0.7025977580034757,0.3090430059653271,0.3415538124124678,0.4220986561359183,0.4529480675607771,0.4529480675607771
17,4.337815671525103,4.5995074322349145,0.6092536022823748,0.4174447805047184,0.7111153182355284,0.3722438404647577,0.3537912366698183,0.3755231751710604,0.47498742703801533,0.47498742703801533
19,4.300165641815104,4.56227005294889,0.6442040399422667,0.4296534261909302,0.7015111370074704,0.3969789179383106,0.34672888058356677,0.40302516308727054,0.4940186103163311,0.4940186103163311
21,4.26237979467879,4.615271080307096,0.6094445865241936,0.44232286484933275,0.6520492121063213,0.41219567134868573,0.3529188764576989,0.4444408549350012,0.492459381351791,0.4940186103163311
23,4.207662986948135,4.5802266918427765,0.6103407148437893,0.4448227067552735,0.6706807400633452,0.4267142212425801,0.35384762803253345,0.4288566554694259,0.4944781091818282,0.4944781091818282
25,4.166278519528977,4.601632480732879,0.6115168994184765,0.44929559980676775,0.6524090925362145,0.4409950410535729,0.35482908701176663,0.437788618876711,0.4979619896902804,0.4979619896902804
27,4.164966270010522,4.566837595220198,0.6043781451466401,0.4657782318263239,0.6784089865730888,0.46489152159811836,0.3713377352264193,0.44057632358491056,0.5073582058224188,0.5073582058224188
29,4.15192189749251,4.553029300176609,0.6070032076232689,0.45975180162647605,0.66315180474963,0.45722460028318784,0.36553759823225185,0.4406042802607786,0.5039272234255139,0.5073582058224188
31,4.140274126478967,4.514468232093499,0.6107184721899314,0.46721753729985616,0.681161493905695,0.4632195179722839,0.381247789651726,0.4326211649181915,0.5102678177668787,0.5102678177668787
33,4.092833340167999,4.512732589453981,0.6111863249436809,0.4733269172203831,0.6985439997222036,0.4742629043057848,0.3680170577574715,0.45589491943448074,0.5146847395373724,0.5146847395373724
35,4.0950536512314,4.5031287014832975,0.5935158558258394,0.47355215835303194,0.6840871653982435,0.4707267494823805,0.3828474214423911,0.44471435692571243,0.5095412675948742,0.5146847395373724
37,4.0888419138624315,4.48205424191659,0.6236890104951981,0.4710229995331893,0.6810058571053457,0.4683202342705365,0.3808588312582464,0.4419262341267783,0.5168228028217919,0.5168228028217919
39,4.069809003079191,4.4797809723525015,0.6198498283109398,0.47117841654317816,0.6851494569561889,0.4662521008573029,0.38263288134635337,0.4402178162016709,0.5157798400735066,0.5168228028217919
41,4.054249229583334,4.463300532067728,0.6192190792146999,0.4757194787626818,0.7047664439312097,0.4759552870868029,0.3801424973502999,0.4429099885543703,0.5187693588982871,0.5187693588982871
43,4.0446177378613895,4.506523620315463,0.602221774541814,0.4823405561850323,0.6990950672541404,0.48945156230973347,0.3767948824023794,0.46180284595601456,0.5183049216920668,0.5187693588982871
45,4.057434409222704,4.47299233375237,0.6166393893183023,0.4782286785453967,0.6891494112403916,0.48536134891402866,0.38322804209817757,0.44574793461065215,0.5197518917772683,0.5197518917772683
47,4.024910981350756,4.472094454960517,0.6080391952977341,0.4782450594513677,0.7042293590337174,0.4795420834325139,0.38720466867356,0.43936674278932275,0.5171833002052776,0.5197518917772683
49,4.019027664306316,4.492527275754695,0.5900505045582265,0.4814997616414089,0.7171835956732199,0.47185398703316184,0.3828195771988791,0.4583885121523734,0.5140649845164542,0.5197518917772683
