Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,10.911324470601183,10.603732493885776,0.215746320324631,3.9918449004781944e-06,0.6790625326725119,0.0005093704572971237,0.0,0.012178333481525541,0.06472669038881963,0.06472669038881963
3,9.585527470771302,9.709414855778565,0.515985564914703,0.36527010004483107,0.6823747707404912,0.4218267726145383,0.24213187556777463,0.33503736644263776,0.4104847395057927,0.4104847395057927
5,8.171262198306145,8.629747295937342,0.5420941547635391,0.4227982788386731,0.7075896565452521,0.49213518678566187,0.3360609809343618,0.3289538851516038,0.45858704161613284,0.45858704161613284
7,7.001974425417312,7.9519901610257335,0.5880711481541897,0.4595552647262708,0.6016520074220952,0.49300764878600944,0.37331279732944656,0.42828172464883746,0.4981100297546464,0.4981100297546464
9,6.453521566188082,7.456478860643175,0.6189716873412769,0.46012724291629953,0.7129417591169558,0.48174536663478584,0.36676119234024696,0.4018851552935303,0.5077805762437927,0.5077805762437927
11,6.233919965459945,7.372109357376544,0.6080787534963896,0.4540111066591567,0.7356124104624088,0.48569891148709227,0.3330026775658763,0.418567859961233,0.5002314007103266,0.5077805762437927
13,5.963197353038382,7.3649764088859335,0.6016312812659247,0.4831030591273061,0.748296996185231,0.5088853469161423,0.3909377061707388,0.4131504793296007,0.5186615257688917,0.5186615257688917
15,5.886900871358019,7.218086387678894,0.59627370357121,0.46922188902551104,0.7543156271085194,0.5321297326857771,0.38205971004214345,0.3700369216911749,0.5073374333892208,0.5186615257688917
17,5.756514736946593,7.143581513075801,0.6210211375306987,0.48750537684346334,0.7477443439068997,0.5094471864274838,0.3859179048003311,0.43223370003640854,0.5275601050496339,0.5275601050496339
19,5.76243226578895,7.1251511378595005,0.6241582390423778,0.47810045820253233,0.740283530199936,0.5365729542447711,0.4016473146367368,0.37562899034023967,0.521917792454486,0.5275601050496339
21,5.677103159275461,7.140033537881417,0.6049313242684258,0.5064158525833976,0.7309158028212455,0.5470704440138856,0.40291798400763945,0.45030770751165694,0.5359704940889061,0.5359704940889061
23,5.526286612165735,7.042235753689593,0.6226158044580206,0.48813199131675084,0.7577430642306867,0.5223850866766047,0.38849597831608507,0.4190257361966202,0.5284771352591318,0.5359704940889061
25,5.499533034385519,7.141246349490874,0.6185804142264015,0.4917823010398762,0.7206718627950076,0.5183366784358533,0.39790641419608785,0.43408397517178754,0.5298217349958337,0.5359704940889061
27,5.448586529873787,7.015313159652621,0.6307726780110989,0.48881873905232764,0.7518317696506687,0.5436970852893256,0.3681498277032653,0.4352783481959849,0.5314049207399589,0.5359704940889061
29,5.4001086519119585,7.042231637832017,0.6405722825100416,0.4948943004069242,0.75320493143179,0.5226221289843125,0.4054698032494902,0.42101931348665805,0.5385976950378594,0.5385976950378594
