Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,10.584288872837703,10.317399738824856,0.5297531074262213,0.12337689842405207,0.7063795248667534,0.04699282539576848,0.24283183728406002,0.17832006995219105,0.24528976112470283,0.24528976112470283
3,9.121162207120292,9.314503697623984,0.609953390036389,0.0013585622170566845,0.6965115376694236,0.0003403998424099002,0.08738930993638587,0.4359656112950293,0.18393701056285638,0.24528976112470283
5,8.193508372066509,8.763219331440173,0.6361162219015433,0.013134114653697007,0.6895271673469997,0.003677182054336821,0.034584938237744785,0.4322968192583266,0.20002874682805089,0.24528976112470283
7,7.529121288886437,8.106170213710495,0.6607797367319403,0.11683653758650438,0.7501438881286251,0.46307009352243295,0.03523947520219537,0.42250463405611804,0.28001949733013515,0.28001949733013515
9,7.020940898267913,8.332158930817542,0.5665724581584297,0.4974973839906315,0.6985923694744185,0.5183302160375669,0.37220185718000554,0.5018004351447474,0.5182199062409709,0.5182199062409709
11,6.852983393782962,7.749557511848316,0.594386338744559,0.5054496041340434,0.7678551264348094,0.5365404023050189,0.4032415506680556,0.44096801364093924,0.5321306245171981,0.5321306245171981
13,6.284147865892405,7.382457387377644,0.684839382164894,0.5162575768232996,0.7873234124746221,0.5156231558684375,0.41947272066732677,0.4641202990786423,0.566832118425778,0.566832118425778
15,6.151576035851193,7.1694178999516005,0.666391298195428,0.5459441468397578,0.7700931310117485,0.5502938155277107,0.4661943562206067,0.4840300863589934,0.5820782922464588,0.5820782922464588
17,5.913624633212304,7.5034293236091125,0.5610086388858924,0.02153718065759817,0.7447205924742806,0.45279793421491255,0.41881896724793166,0.005561155965146841,0.1833786181260864,0.5820782922464588
19,5.45704303938767,6.84296346965589,0.5731751047552894,0.0798317543926511,0.7818224098388098,0.5880724692387557,0.4528939570368879,0.022261874935072076,0.22783475950144258,0.5820782922464588
21,5.373985843253704,6.79725198020712,0.674286511035862,0.559424071455486,0.7963965965710628,0.55772899649104,0.478372486173476,0.4972251296156561,0.5938828033295989,0.5938828033295989
23,5.071336526137132,6.762672898365043,0.7012359423446314,0.573154973987858,0.7917846010427383,0.595593426685472,0.48652286501770337,0.5046532773044342,0.61157926449489,0.61157926449489
25,5.001134828167822,6.722796635321009,0.6897524292357665,0.5780696018186,0.7771797238597185,0.6091279357035436,0.4809724577797978,0.5229911439031764,0.6115744500437499,0.61157926449489
27,4.882072977425249,6.700573332825599,0.7101946029906566,0.5801388433613014,0.8016170868392756,0.5963659590887902,0.4854033477666848,0.5234314206370573,0.619155571250108,0.619155571250108
29,4.824481453756438,6.607607986494812,0.6825262874368669,0.5738776513830653,0.7886904178272927,0.5802019300726432,0.4674688286716752,0.5436269366299478,0.6064722421992058,0.619155571250108
31,4.784743351392468,6.689070534287837,0.6864940317409499,0.5826272650797057,0.8003063754811638,0.6279070878573378,0.48614909061759976,0.5085515262308454,0.6137872950780789,0.619155571250108
33,4.762026703958486,6.67478060582925,0.6952060716831521,0.5820874664326426,0.7811260317997678,0.5921191117589584,0.4899196379364782,0.5371642442606954,0.6160230480077955,0.619155571250108
35,4.739002865884918,6.510753771017867,0.7097799088219043,0.5596695634033659,0.7968911553274389,0.5882003511183167,0.42656264983985115,0.5411874125849396,0.6047026670289274,0.619155571250108
37,4.560791561394851,6.506579273625424,0.6972145160577417,0.5845196490040463,0.8050039474416911,0.5905618924543978,0.5011559550918685,0.5229254304119092,0.6183281091201549,0.619155571250108
39,4.494916875419313,6.600986664755302,0.6997807905126902,0.5681397938549801,0.8110071238999861,0.6264962077698553,0.4386023170794811,0.5177724431455775,0.6076320928522931,0.619155571250108
41,4.472908420335076,6.553262414988021,0.7054804729075227,0.5976385602972956,0.803539491435515,0.6126540921154864,0.49222907961352974,0.5603153250482676,0.6299911340803637,0.6299911340803637
43,4.397090689889316,6.517852825030946,0.7053777700669058,0.5932626429926489,0.8160319692492921,0.6295355915818626,0.4837036114502436,0.5373190504832086,0.626897181114926,0.6299911340803637
45,4.365530348582989,6.561659723694562,0.710882058868793,0.5973453719731663,0.8053855023658673,0.6007901716302091,0.4784825322663825,0.5881492585824348,0.6314063780418543,0.6314063780418543
47,4.305368233106496,6.466307952390079,0.7076796043457562,0.5930567769231065,0.8117241683837221,0.619008139833776,0.48033670244015986,0.5508360077437601,0.6274436251499014,0.6314063780418543
49,4.247187832622377,6.443389195447777,0.7067088824357547,0.5859377662455014,0.8098463546743779,0.6094322200994018,0.49190721733596593,0.5213497386875972,0.6221691011025774,0.6314063780418543
