Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,10.413457931356227,10.140610310069302,0.48269362456335363,0.03894335610264882,0.6799259884606221,0.015994286063543865,0.03244014107331923,0.12659630299142807,0.17206843664086025,0.17206843664086025
3,8.127211806621958,8.340355237325033,0.5637797475254714,0.37626117185931296,0.7109062769651225,0.4375267924123888,0.2829369590120792,0.29374104156712855,0.43251674455916045,0.43251674455916045
5,6.925708793579264,7.7201460230420205,0.5972463455556556,0.4436760512877473,0.693474467954362,0.44068631097415767,0.34264502382775625,0.4191230553651609,0.48974713956811977,0.48974713956811977
7,6.55124602165628,7.545166656984921,0.59622237727741,0.4760274411619264,0.649721695699295,0.47799052463456415,0.3930321468354147,0.44896164643114483,0.5120859219965714,0.5120859219965714
9,6.319737226405042,7.380555270010965,0.5870719087230791,0.4705619611906733,0.7162025573758731,0.48608829212417126,0.38262751061727407,0.41093190261836343,0.505514945450395,0.5120859219965714
11,6.269725857897008,7.646782467936911,0.541685266974291,0.48448618997161474,0.7092731312782211,0.508629367871561,0.37850512277430404,0.4467770748738134,0.5016459130724176,0.5120859219965714
13,5.982423883803348,7.256786430091188,0.6165111152872215,0.5012069963139351,0.7349585239734973,0.5131330040352409,0.4030102335432575,0.4566228548971661,0.5357982320059209,0.5357982320059209
15,5.934059419530503,7.163300603453876,0.612347552302968,0.4930145478967012,0.7366817483691781,0.48706428519107636,0.40256106143460546,0.45071083679581747,0.5288144492185812,0.5357982320059209
17,5.8452798432492195,7.1937234331989846,0.6077046513768052,0.48563519381169834,0.752646129243495,0.4918565355892055,0.37461185242737693,0.4534191756864551,0.5222560310812304,0.5357982320059209
19,5.797928455028128,7.103751087746425,0.6063700077297379,0.49736365279829864,0.7378190585989919,0.5352245969345946,0.3815567488426689,0.45498810097382214,0.5300655592777304,0.5357982320059209
21,5.741513211676415,7.087837654247618,0.6290423768305944,0.5050414371189462,0.7282342247725894,0.5231454033545477,0.4069117154408974,0.4591528514855376,0.5422417190324407,0.5422417190324407
23,5.5987207838829525,7.106998164751376,0.6173825502802375,0.4995422183047787,0.7467399426839021,0.5281235371253951,0.3893554409974231,0.45323722876080547,0.5348943178974163,0.5422417190324407
25,5.551403957478543,7.140263657820852,0.6306220018028188,0.5019886828375175,0.7480886438974935,0.5098062849439957,0.3874984505809303,0.4786065369544044,0.5405786785271078,0.5422417190324407
27,5.543375078667986,7.078611108991835,0.6310367809601893,0.49551707267513107,0.7487085383434156,0.5313295207437412,0.3806710880628686,0.4488836494582377,0.5361729851606485,0.5422417190324407
29,5.528647417717791,7.071104127761216,0.6336596072800832,0.5051029190171864,0.7478277742002737,0.5196284473448112,0.3984488747452057,0.4655918313418728,0.5436699254960554,0.5436699254960554
31,5.482114335323902,7.023839091696934,0.63464585691233,0.4933773924286235,0.7447359954360163,0.526236186744647,0.3810014172151675,0.4464895466584761,0.5357579317737354,0.5436699254960554
33,5.441191247169008,7.096297805072271,0.6101519401245555,0.49897555298200424,0.7550103257588298,0.5297976824715428,0.3746875269665414,0.4682627690187724,0.5323284691247696,0.5436699254960554
35,5.4694005098748715,7.047248806869774,0.6476820499546828,0.5030267391710432,0.7522177326767526,0.5096695056331177,0.39855599595395663,0.46482132712488805,0.546423332406135,0.546423332406135
37,5.342658958536513,7.030555493650381,0.6324840058137358,0.49956536391298717,0.7516215648655756,0.533368489978474,0.37966334954065967,0.4613117276965555,0.5394409564832117,0.546423332406135
39,5.298849656226787,7.090285959299544,0.6125960130457199,0.502833987081955,0.7648029189085964,0.5266968424698332,0.38463191637798866,0.46535687449113194,0.5357625948710845,0.546423332406135
41,5.306496863669538,7.036603314137598,0.6224517292776438,0.5084070035915179,0.7429632287647085,0.5400817031879653,0.39228088367114466,0.47147542536007414,0.5426204212973557,0.546423332406135
43,5.284670654763567,6.988725932718021,0.6303085951841875,0.5014118623990569,0.76071409114633,0.5367780908174323,0.3779704125665622,0.46419666361163403,0.540080882234596,0.546423332406135
45,5.317178439586721,6.990936982004266,0.6246474741595381,0.5045340089507638,0.7481644871259343,0.5320372299525818,0.3808069353754663,0.4793979768073032,0.5405680485133961,0.546423332406135
47,5.278785828580248,7.053545416447154,0.6183683659000605,0.5049797539915386,0.7524779408702733,0.5294812258664089,0.3886344751258533,0.4693886950206366,0.5389963375640952,0.546423332406135
49,5.241086474124422,7.040383417006821,0.6312592913020707,0.5004757886609174,0.7481539055335372,0.5271036219568173,0.39016268263549975,0.4554575273262523,0.5397108394532634,0.546423332406135
