Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,4.276565928674187,4.257409943474664,0.09434467006226137,0.019725157073553153,0.6068189310933655,0.4999349045181611,0.005216000237240693,0.13409221135630256,0.04211101097016562,0.04211101097016562
3,3.961428348202288,4.07142628563775,0.3282883025372827,0.5699706677382256,0.8033815511894772,0.5717107202568821,0.45491032603082987,0.547702887824432,0.4974659581779427,0.4974659581779427
5,3.6557880567302754,3.8722763953850285,0.5784357368531979,0.5552173507579645,0.7358743705490935,0.5734708333775854,0.4516696177783399,0.5297463078703296,0.5621828665865345,0.5621828665865345
7,3.235194211297073,3.581616861778393,0.6353524277447234,0.5940573880133351,0.8055107583276061,0.5996979627861215,0.4921391816864409,0.5578900368555911,0.6064458999327516,0.6064458999327516
9,2.8276760767878524,3.3099289135626186,0.6640737253952944,0.5834266434525409,0.7525726694936786,0.5768249047473357,0.5055310269381638,0.5508013685771542,0.6076207680353669,0.6076207680353669
11,2.551739003361062,3.162164202907629,0.6812900566977771,0.5506265066430079,0.6731695490005579,0.5544973973568547,0.4929954917783588,0.5135830566951278,0.5898255716594386,0.6076207680353669
13,2.3008609286037616,2.986858950720893,0.6876278221452446,0.6019768767252515,0.8152435020591826,0.6366596691906546,0.4921360567423243,0.5508120787655064,0.6276721603512494,0.6276721603512494
15,2.158510061410757,2.926981156332451,0.6961254127537007,0.5832927137385927,0.7702829549428495,0.6172791728066128,0.5099116461000851,0.5054917614397926,0.617142523443125,0.6276721603512494
17,2.0770498362397007,2.7942788586979024,0.6872267951656293,0.6152542457182697,0.8047702165856978,0.6205813037417537,0.5471668288949343,0.5495082710257315,0.6368460105524776,0.6368460105524776
19,1.9986100127273276,2.775827904193722,0.7078623455428609,0.5869996416263136,0.7922171828826489,0.6131865723583328,0.46223344318812015,0.5688890238942638,0.6232584528012777,0.6368460105524776
21,1.9354244434232737,2.7127421864292076,0.7089665700448337,0.5878651426286005,0.8089852427269125,0.6047247811533113,0.5410888488510855,0.4839317787687353,0.6241955708534703,0.6368460105524776
23,1.8343807446229363,2.6804570621914334,0.7070238094822368,0.5995768238396617,0.7981089969725441,0.6310134617501788,0.5016250177836734,0.5434344138087193,0.6318109195324342,0.6368460105524776
25,1.8018986236511554,2.642952719627068,0.7169919074577445,0.5856633982758107,0.8208646853705563,0.6387392894326467,0.47038246944265905,0.5207973416600195,0.6250619510303909,0.6368460105524776
27,1.7783221653032681,2.654112465897499,0.7111078176004729,0.5868563277947739,0.807178037036408,0.6110768519979862,0.4895839372495524,0.5268425790161967,0.6241317747364836,0.6368460105524776
29,1.731601316195268,2.6715090065671685,0.7180981791444503,0.5850316768502131,0.7983348892391545,0.6208188646094646,0.461051815875905,0.5540435793643959,0.6249516275384842,0.6368460105524776
31,1.7194267595162127,2.6654110038489627,0.7081932824791901,0.592672527879443,0.8013657504815022,0.6239386165068631,0.5138577909327452,0.5121780032507511,0.6273287542593671,0.6368460105524776
33,1.6901435584857547,2.582048283682929,0.7115834700849173,0.6119514634728073,0.8076811546612829,0.6194081558752663,0.5145710739166077,0.574529643728613,0.6418410654564403,0.6418410654564403
35,1.7023946388330637,2.6143695109071787,0.7179221596411798,0.6076580250685175,0.7895306262951669,0.6217660094467449,0.5023397285914833,0.582384429569166,0.6407372654403162,0.6418410654564403
37,1.643577297423183,2.6084208042300934,0.7231631234102912,0.5866495627181484,0.808094857012959,0.6046499393508431,0.48177812917665247,0.540125846955337,0.6276036309257912,0.6418410654564403
39,1.6245814237733736,2.599701230288946,0.7206343036597578,0.5916862994367871,0.7957540824313258,0.6166665863602884,0.4794125454189421,0.5567391853663077,0.6303707007036783,0.6418410654564403
41,1.6079471738964557,2.5934622273807637,0.7180791057030221,0.5848025833527787,0.8094432827250246,0.6187048042727673,0.4838448685797186,0.5204396594231314,0.6247855400578517,0.6418410654564403
43,1.605634883797137,2.645258320702447,0.7184164950913755,0.5720233361425348,0.7968955586989155,0.5898846234565289,0.47033313673151006,0.5217939114568328,0.6159412838271869,0.6418410654564403
45,1.5869713085715904,2.6060137929972154,0.718034961418412,0.5822682662182697,0.8080494208626064,0.6121035133652339,0.46949979554170396,0.5351849569383887,0.6229982747783124,0.6418410654564403
47,1.5574436832802365,2.6065979756807027,0.7192686012369193,0.5966186577678998,0.8079159223695801,0.6037964794791123,0.482978137255255,0.5747011480337093,0.6334136408086056,0.6418410654564403
49,1.5662134985392542,2.6336042825241535,0.7233942440467406,0.5802482051897974,0.8112279900041186,0.6001867859017722,0.4882848131268964,0.5136682396184206,0.6231920168468803,0.6418410654564403
