Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,2.901231655415068,2.2493854851750603,0.429538607921124,3.996647061830998e-06,0.677727500829828,0.001273106042685921,0.01901104864408667,0.0,0.1288643800292805,0.1288643800292805
3,2.1162497464646686,2.0816187063852944,0.4242221238034171,3.999917846491011e-06,0.6956790394865686,0.0,0.06095322781703258,0.3709734051006718,0.12726943708351768,0.1288643800292805
5,1.979492333341152,1.9689433839586046,0.458587172224252,0.11825924774543996,0.7066582550607685,0.05454856223979721,0.08581373882284965,0.4125536303902249,0.22035762508908358,0.22035762508908358
7,1.8656750530638593,1.8598689001206068,0.5428665369060358,0.18103529783476174,0.7098401942637353,0.1257095763540732,0.09586392447041046,0.4347346022115142,0.2895846695561439,0.2895846695561439
9,1.8113765894098486,1.8915846152612341,0.4608220143105252,0.33990577872411765,0.6611136053754119,0.47589326729113823,0.16885680160177624,0.44804369684141265,0.3761806494000399,0.3761806494000399
11,1.7847723459943812,1.8087034378832543,0.5493851703342765,0.3767650492832781,0.7199863836947135,0.344596825046848,0.24902989604741377,0.432846364588264,0.4285510855985776,0.4285510855985776
13,1.753588320092952,1.7965580803609034,0.530744277934999,0.4111288617798499,0.7219730439510857,0.4062669442688366,0.26939856805540013,0.4606522727727742,0.4470134866263946,0.4470134866263946
15,1.737707885655951,1.7828657689847445,0.5515173312052573,0.44138664835502117,0.6903458197885969,0.433967324434039,0.31615742876334296,0.4658703726195879,0.474425853210092,0.474425853210092
17,1.7260721947284454,1.7784029503314815,0.5308511987178248,0.45948446336643034,0.6966218457969624,0.47001822230959045,0.3410067914296393,0.45251743237871633,0.48089448397184864,0.48089448397184864
19,1.7140371552173128,1.7713985638311731,0.5344793452391953,0.46929739675310567,0.7040032794635563,0.4733031880729545,0.3428845678301561,0.4822281415331758,0.4888519812989325,0.4888519812989325
21,1.700336493710254,1.7738644142597042,0.5331118611062136,0.4798690099034575,0.69518448679084,0.4919456254396941,0.3572330571197485,0.484233052624529,0.4958418652642843,0.4958418652642843
23,1.6885472973610491,1.7463021285352651,0.5526860143691597,0.4754076839567589,0.7219465266722118,0.47627780064380526,0.35486113165850885,0.4736896077644118,0.4985911830804791,0.4985911830804791
25,1.672716088751529,1.7594118989699068,0.546783373726575,0.47781703745583215,0.7050542892374596,0.49545977483770237,0.352482794192946,0.47670169552847536,0.498506938337055,0.4985911830804791
27,1.6677170624124242,1.7429508891021996,0.5742059243446895,0.4782754125768724,0.7235617168569368,0.47470185784919544,0.36269282810844344,0.47223072582526776,0.5070545661072174,0.5070545661072174
29,1.6686219160861158,1.7472474930579203,0.5528622558735857,0.48384333489338965,0.7115113323227328,0.4834943747891441,0.37265880891190056,0.4739332942922903,0.5045490111874484,0.5070545661072174
