Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,10.807490647313449,10.673679747776678,0.09241479510139736,0.00042834196007051907,0.6724387941981416,0.00010716478251593504,0.02189991045758705,0.021722704948998868,0.02802427790246857,0.02802427790246857
3,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
5,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
7,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
9,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
11,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
13,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
15,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
17,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
19,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
21,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
23,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
25,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
27,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
29,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
31,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
33,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
35,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
37,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
39,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
41,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
43,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
45,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
47,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
49,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.02802427790246857
