Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,6.624236431527645,6.2406803013985614,0.48808535075030496,6.559654778187983e-06,0.6789066742993409,6.535537639468373e-07,0.0037156006293298568,0.00020910294835157177,0.1464301969834362,0.1464301969834362
3,5.532245991077829,5.387371163619192,0.5631363501377119,3.986852695389104e-06,0.6942983496344866,0.0,0.00030270593883826506,0.2804245276997431,0.16894369583820035,0.16894369583820035
5,4.686426666188748,4.869822404537982,0.5757822369807462,0.31964520947134917,0.7066702192015666,0.38500536508980654,0.167060667135401,0.39751596535249795,0.3964863177241682,0.3964863177241682
7,4.397374215278219,4.718064785003662,0.5816181183370608,0.4127151980456305,0.7025029308904324,0.3482146130328797,0.32785319431093113,0.4261631551691243,0.46338607413305954,0.46338607413305954
9,4.295016976113015,4.695834990830449,0.6192818931581043,0.41237078896419044,0.5906609590552732,0.38016262101915627,0.341530132739637,0.40840309318134593,0.4744441202223646,0.4744441202223646
11,4.169301531416305,4.596328819007204,0.606774557286892,0.44931815508391215,0.6534990937681927,0.471344490019262,0.33081900635251904,0.4488766803809934,0.49655507574480606,0.49655507574480606
13,4.098084116235692,4.515502951995671,0.6148870342585323,0.45699821442437594,0.6606880348671149,0.4549655801467416,0.36012948331041367,0.441604782018634,0.5043648603746228,0.5043648603746228
15,4.016586360779215,4.473685836234288,0.5996429071713361,0.47222094747661547,0.6982698329983374,0.5000784456980145,0.37182447407375097,0.425642134942509,0.5104475353850316,0.5104475353850316
17,3.9953573802684215,4.4922039104483975,0.6117426583396152,0.46836376229858023,0.7059515784999939,0.45824122700688985,0.3611534721866844,0.46025701392301954,0.5113774311108907,0.5113774311108907
19,3.973790014043767,4.452020324461642,0.607225810169604,0.4910514801805921,0.6943112598178766,0.5042926065640009,0.39131101129318435,0.4614592286748331,0.5259037791772956,0.5259037791772956
21,3.92230797828512,4.440407334712514,0.6184996442304753,0.4682205030538134,0.6803313681115307,0.47434341200409813,0.3794866227308477,0.42921878033223326,0.513304245406812,0.5259037791772956
23,3.8717066303212593,4.44758817605805,0.6048144593112355,0.4864887022393906,0.7284295816721172,0.49506102070070257,0.37452707717116757,0.46309174912384216,0.5219864293609441,0.5259037791772956
25,3.820936069843617,4.407694677163286,0.6056421263264187,0.4884206221856027,0.7322324966224285,0.4965106710551785,0.3875551289525867,0.4484988710674314,0.5235870734278475,0.5259037791772956
27,3.836024726958985,4.376177129689713,0.604148398061939,0.4928756787947775,0.7385246580419581,0.5142139537497582,0.385817401878978,0.44944069027508543,0.5262574945749259,0.5262574945749259
29,3.835833929954691,4.378691999535811,0.6065042212343603,0.4936880064315642,0.7239423934766454,0.5172423463426035,0.38327254516160575,0.4590238958002242,0.527532870872403,0.527532870872403
31,3.792200130351046,4.389786332671405,0.6091079612912899,0.49410180522554453,0.7305953664582668,0.5161131068935241,0.3813652867355394,0.4614567226804896,0.5286036520452682,0.5286036520452682
33,3.7854284796308963,4.412960841641788,0.6029726406479982,0.49904985481916664,0.7290212349082686,0.5106999139872854,0.38904064410171385,0.47280802415447754,0.5302266905678161,0.5302266905678161
35,3.8146511227526565,4.368511250144557,0.6146755268259431,0.49892349647596634,0.7283242607307258,0.5330948213531457,0.39559509831304523,0.4463115860677287,0.5336491055809593,0.5336491055809593
37,3.747200059129837,4.396758157607407,0.6104711120014074,0.49117093329411765,0.7120405606533396,0.500570638283391,0.3846375909115018,0.4668888552407607,0.5269609869063046,0.5336491055809593
39,3.736140173800448,4.372681188304522,0.6055395836111657,0.49167207951853337,0.7293787110031106,0.524703615574496,0.37832548756518874,0.4513803060150579,0.5258323307463231,0.5336491055809593
41,3.725977030206234,4.388776946486089,0.6049856359774034,0.4956545027654231,0.7171110896977368,0.5212082366715088,0.38681867906644196,0.460434633874075,0.5284538427290172,0.5336491055809593
43,3.739397609487493,4.390039385410777,0.6191760409080952,0.4966978738717286,0.7296637515106436,0.5109370676830947,0.38460106395557064,0.4704945882704903,0.5334413239826385,0.5336491055809593
45,3.7424516652492765,4.4078536396138155,0.6111147852156564,0.49642187844427393,0.731529886920822,0.5065844445891228,0.3868174008950729,0.46915807025307193,0.5308297504756887,0.5336491055809593
47,3.6882065369727766,4.406073910451075,0.6126934414568024,0.4975544495260788,0.7247473274175258,0.5073833557458253,0.3893808386842532,0.4715934152163678,0.5320961471052958,0.5336491055809593
49,3.6829405465024583,4.3704620383636295,0.608759265865552,0.4972434952900719,0.7291346512623357,0.5230674557425413,0.38135806031074354,0.467536624962843,0.5306982264627159,0.5336491055809593
