Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,6.49387819716271,6.213062350512945,0.43406818050747914,0.000471768709224628,0.6787739941323013,0.02134988542276809,0.00011770690140785862,0.15844507921224144,0.13055069224870097,0.13055069224870097
3,5.204346200253101,5.219712759319105,0.5747572312608028,0.23651736557463182,0.695548504687186,0.41510494829512423,0.09627884308639503,0.37327933969418925,0.3379893252804831,0.3379893252804831
5,4.495901801484696,4.845766881753129,0.5668481313978811,0.412123284517388,0.7098515589416587,0.4666772695853239,0.26659783737355175,0.41608793761568497,0.4585407385815359,0.4585407385815359
7,4.292209327220917,4.70490975407829,0.5656126202641716,0.42767579400905825,0.7037819044724033,0.5010711259327661,0.324453051148842,0.3503641428589274,0.46905684188559227,0.46905684188559227
9,4.1638708216078735,4.605294316832782,0.59299846108569,0.46609209036616245,0.6435899917253738,0.4736996554272246,0.3695023130465604,0.4523158331817698,0.5041640015820207,0.5041640015820207
11,4.091682867800936,4.6004487087852075,0.5785867311831941,0.4653344077793531,0.7051906718499933,0.4802161920107805,0.3640199908360769,0.4258155611895639,0.4993101048005054,0.5041640015820207
13,3.950233611654728,4.457959306170369,0.6234684527309843,0.4829316749496924,0.6998242282833913,0.48204906443972384,0.3893693147174343,0.4522637139388875,0.52509270828408,0.52509270828408
15,3.911244255431155,4.406920176500465,0.6080870491443315,0.4774494428472586,0.7193355011413057,0.48335743649534096,0.3738051336390758,0.4457035288537432,0.5166407247363805,0.52509270828408
17,3.907406319963171,4.441850216068023,0.6049887139416934,0.48226900659610505,0.7258221932770638,0.5018190102038423,0.3823264357000027,0.43326053251438623,0.5190849187997815,0.52509270828408
19,3.8771369051426015,4.390019383346825,0.6227303886014944,0.48210330076085023,0.7146299348145317,0.4950054106738188,0.38388856805790084,0.44003106581107526,0.5242914271130434,0.52509270828408
21,3.834639126950122,4.424749653241788,0.6054630124801198,0.49311957841225457,0.7230185729563169,0.493753432752283,0.40182038860747926,0.4515543061036925,0.5268226086326141,0.5268226086326141
23,3.7791937209190207,4.409591083638152,0.6195639543445908,0.48836713185522385,0.7287754088998645,0.4942838747846665,0.39190691098814845,0.4457009644514856,0.527726178602034,0.527726178602034
25,3.7735651934400516,4.39660912787008,0.6113124377343195,0.5005546143448941,0.7257486788195416,0.5179953004618512,0.4049884777475694,0.45176511268554304,0.5337819613617217,0.5337819613617217
27,3.7410266272565154,4.371730600881298,0.6244044609761175,0.49606720583870034,0.7243263670066881,0.5109389035952284,0.399502375166118,0.4499331907094928,0.5345683823799254,0.5345683823799254
29,3.741546467263648,4.361081767500493,0.6214549791714767,0.50419863449812,0.7405358060089391,0.5182893619437755,0.4090169728745865,0.45275222132658827,0.5393755379001269,0.5393755379001269
